Date,ET [kg/m^2/8day]
2011-12-24,104.97651290157415
2011-12-25,101.48462848730198
2011-12-26,97.9927440730298
2011-12-27,94.50085965875763
2011-12-28,103.21678128089566
2011-12-29,111.93270290303369
2011-12-30,120.6486245251717
2011-12-31,129.36454614730974
2012-01-01,138.08046776944775
2012-01-02,136.94049365089225
2012-01-03,135.80051953233675
2012-01-04,134.66054541378122
2012-01-05,133.52057129522572
2012-01-06,132.38059717667022
2012-01-07,131.2406230581147
2012-01-08,130.1006489395592
2012-01-09,128.9606748210037
2012-01-10,125.6848364824216
2012-01-11,122.40899814383951
2012-01-12,119.13315980525743
2012-01-13,115.85732146667534
2012-01-14,112.58148312809325
2012-01-15,109.30564478951118
2012-01-16,106.02980645092909
2012-01-17,102.753968112347
2012-01-18,104.93177425695566
2012-01-19,107.10958040156433
2012-01-20,109.28738654617301
2012-01-21,111.46519269078168
2012-01-22,113.64299883539034
2012-01-23,115.82080497999902
2012-01-24,117.99861112460769
2012-01-25,120.17641726921636
2012-01-26,121.22512561443348
2012-01-27,122.2738339596506
2012-01-28,123.32254230486772
2012-01-29,124.37125065008485
2012-01-30,125.41995899530197
2012-01-31,126.46866734051909
2012-02-01,127.51737568573621
2012-02-02,128.56608403095333
2012-02-03,126.9106791108652
2012-02-04,125.25527419077707
2012-02-05,123.59986927068894
2012-02-06,121.94446435060081
2012-02-07,120.28905943051268
2012-02-08,118.63365451042455
2012-02-09,116.97824959033642
2012-02-10,115.32284467024829
2012-02-11,112.7963351751903
2012-02-12,110.26982568013229
2012-02-13,107.74331618507429
2012-02-14,105.21680669001628
2012-02-15,102.69029719495829
2012-02-16,100.1637876999003
2012-02-17,97.63727820484229
2012-02-18,95.1107687097843
2012-02-19,94.16952260929739
2012-02-20,93.22827650881047
2012-02-21,92.28703040832355
2012-02-22,91.34578430783664
2012-02-23,90.40453820734973
2012-02-24,89.46329210686281
2012-02-25,88.52204600637589
2012-02-26,87.58079990588898
2012-02-27,89.28531081318354
2012-02-28,90.98982172047812
2012-02-29,92.69433262777268
2012-03-01,94.39884353506724
2012-03-02,96.10335444236182
2012-03-03,97.80786534965638
2012-03-04,99.51237625695096
2012-03-05,101.21688716424552
2012-03-06,100.78825486201967
2012-03-07,100.3596225597938
2012-03-08,99.93099025756796
2012-03-09,99.50235795534209
2012-03-10,99.07372565311624
2012-03-11,98.64509335089039
2012-03-12,98.21646104866453
2012-03-13,97.78782874643868
2012-03-14,96.45960864382232
2012-03-15,95.13138854120595
2012-03-16,93.8031684385896
2012-03-17,92.47494833597324
2012-03-18,91.14672823335687
2012-03-19,89.81850813074051
2012-03-20,88.49028802812414
2012-03-21,87.16206792550778
2012-03-22,86.31222625616488
2012-03-23,85.46238458682197
2012-03-24,84.61254291747906
2012-03-25,83.76270124813615
2012-03-26,82.91285957879325
2012-03-27,82.06301790945034
2012-03-28,81.21317624010743
2012-03-29,80.36333457076452
2012-03-30,80.0903889594844
2012-03-31,79.81744334820428
2012-04-01,79.54449773692414
2012-04-02,79.27155212564402
2012-04-03,78.9986065143639
2012-04-04,78.72566090308376
2012-04-05,78.45271529180364
