Date,ET [kg/m^2/8day]
2001-03-17,306.3522947858204
2001-03-18,311.9952222899517
2001-03-19,317.63814979408295
2001-03-20,323.2810772982142
2001-03-21,328.92400480234545
2001-03-22,334.5669323064767
2001-03-23,332.3468095401376
2001-03-24,330.1266867737985
2001-03-25,327.9065640074594
2001-03-26,325.6864412411203
2001-03-27,323.46631847478113
2001-03-28,321.24619570844203
2001-03-29,319.0260729421029
2001-03-30,316.8059501757638
2001-03-31,313.7548687650445
2001-04-01,310.70378735432513
2001-04-02,307.6527059436058
2001-04-03,304.6016245328864
2001-04-04,301.550543122167
2001-04-05,298.4994617114477
2001-04-06,295.44838030072833
2001-04-07,292.397298890009
2001-04-08,293.68438527991987
2001-04-09,294.97147166983075
2001-04-10,296.25855805974163
2001-04-11,297.5456444496525
2001-04-12,298.83273083956334
2001-04-13,300.1198172294742
2001-04-14,301.4069036193851
2001-04-15,302.693990009296
2001-04-16,298.1717050580407
2001-04-17,293.6494201067854
2001-04-18,289.1271351555301
2001-04-19,284.6048502042747
2001-04-20,280.0825652530194
2001-04-21,275.5602803017641
2001-04-22,271.0379953505088
2001-04-23,266.5157103992535
2001-04-24,271.57671902073264
2001-04-25,276.63772764221176
2001-04-26,281.6987362636909
2001-04-27,286.75974488517
2001-04-28,291.8207535066491
2001-04-29,296.88176212812823
2001-04-30,301.94277074960735
2001-05-01,307.00377937108647
2001-05-02,305.678105918119
2001-05-03,304.3524324651515
2001-05-04,303.026759012184
2001-05-05,301.7010855592165
2001-05-06,300.37541210624903
2001-05-07,299.04973865328157
2001-05-08,297.72406520031404
2001-05-09,296.3983917473466
2001-05-10,288.9420466946899
2001-05-11,281.48570164203323
2001-05-12,274.0293565893765
2001-05-13,266.57301153671983
2001-05-14,259.11666648406316
2001-05-15,251.6603214314065
2001-05-16,244.20397637874981
2001-05-17,236.7476313260931
2001-05-18,232.41282656900424
2001-05-19,228.07802181191536
2001-05-20,223.7432170548265
2001-05-21,219.4084122977376
2001-05-22,215.07360754064874
2001-05-23,210.73880278355986
2001-05-24,206.403998026471
2001-05-25,202.0691932693821
2001-05-26,206.13064890223717
2001-05-27,210.1921045350922
2001-05-28,214.25356016794726
2001-05-29,218.3150158008023
2001-05-30,222.37647143365734
2001-05-31,226.4379270665124
2001-06-01,230.49938269936743
2001-06-02,234.5608383322225
2001-06-03,233.4797179734834
2001-06-04,232.3985976147443
2001-06-05,231.31747725600516
2001-06-06,230.23635689726606
2001-06-07,229.15523653852696
2001-06-08,228.07411617978784
2001-06-09,226.99299582104874
2001-06-10,225.91187546230964
2001-06-11,222.0731331114253
2001-06-12,218.234390760541
2001-06-13,214.39564840965667
2001-06-14,210.55690605877237
2001-06-15,206.71816370788804
2001-06-16,202.8794213570037
2001-06-17,199.0406790061194
2001-06-18,195.20193665523507
2001-06-19,198.35181561428288
2001-06-20,201.5016945733307
2001-06-21,204.6515735323785
2001-06-22,207.8014524914263
2001-06-23,210.9513314504741
2001-06-24,214.1012104095219
2001-06-25,217.25108936856972
2001-06-26,220.40096832761753
2001-06-27,223.55084728666534
2001-06-28,226.70072624571316
2001-06-29,229.85060520476094
2001-06-30,233.00048416380878
2001-07-01,236.15036312285656
2001-07-02,239.30024208190437
2001-07-03,242.45012104095218
2001-07-04,245.6
2001-07-05,245.17983091097042
2001-07-06,244.75966182194088
2001-07-07,244.3394927329113
2001-07-08,243.91932364388174
2001-07-09,243.49915455485217
2001-07-10,243.07898546582263
2001-07-11,242.65881637679306
2001-07-12,242.23864728776348
2001-07-13,241.81847819873394
2001-07-14,241.39830910970437
2001-07-15,240.9781400206748
2001-07-16,240.55797093164523
2001-07-17,240.1378018426157
2001-07-18,239.71763275358612
2001-07-19,239.29746366455655
2001-07-20,238.877294575527
2001-07-21,238.45712548649743
2001-07-22,238.03695639746786
2001-07-23,237.61678730843832
2001-07-24,237.19661821940875
2001-07-25,236.77644913037918
2001-07-26,236.3562800413496
2001-07-27,235.93611095232006
2001-07-28,235.5159418632905
2001-07-29,231.0659703651867
2001-07-30,226.6159988670829
2001-07-31,222.16602736897912
2001-08-01,217.71605587087532
2001-08-02,213.26608437277153
2001-08-03,208.81611287466774
2001-08-04,204.36614137656395
2001-08-05,199.91616987846015
2001-08-06,208.9423926843541
2001-08-07,217.96861549024806
2001-08-08,226.99483829614204
2001-08-09,236.021061102036
2001-08-10,245.04728390792994
2001-08-11,254.07350671382392
2001-08-12,263.09972951971787
2001-08-13,272.1259523256118
2001-08-14,269.2353102528924
2001-08-15,266.344668180173
2001-08-16,263.4540261074536
2001-08-17,260.5633840347342
2001-08-18,257.6727419620148
2001-08-19,254.78209988929544
2001-08-20,251.89145781657604
2001-08-21,249.00081574385663
2001-08-22,246.18910794315266
2001-08-23,243.37740014244866
2001-08-24,240.5656923417447
2001-08-25,237.75398454104072
2001-08-26,234.94227674033675
2001-08-27,232.13056893963278
2001-08-28,229.31886113892878
2001-08-29,226.5071533382248
2001-08-30,226.8857185962792
2001-08-31,227.2642838543336
2001-09-01,227.64284911238798
2001-09-02,228.02141437044236
2001-09-03,228.39997962849674
2001-09-04,228.77854488655112
2001-09-05,229.15711014460553
2001-09-06,229.5356754026599
2001-09-07,233.5993313033692
2001-09-08,237.66298720407852
2001-09-09,241.72664310478783
2001-09-10,245.7902990054971
2001-09-11,249.8539549062064
2001-09-12,253.91761080691572
2001-09-13,257.981266707625
2001-09-14,262.04492260833433
2001-09-15,266.37857454155824
2001-09-16,270.7122264747822
2001-09-17,275.0458784080061
2001-09-18,279.37953034123007
2001-09-19,283.71318227445397
2001-09-20,288.0468342076779
2001-09-21,292.38048614090184
2001-09-22,296.71413807412574
2001-09-23,301.1091930527657
2001-09-24,305.50424803140567
2001-09-25,309.8993030100456
2001-09-26,314.2943579886856
2001-09-27,318.68941296732555
2001-09-28,323.0844679459655
2001-09-29,327.4795229246055
2001-09-30,331.87457790324544
2001-10-01,326.6533352430673
2001-10-02,321.4320925828892
2001-10-03,316.2108499227111
2001-10-04,310.989607262533
2001-10-05,305.7683646023549
2001-10-06,300.5471219421768
2001-10-07,295.32587928199865
2001-10-08,290.10463662182053
2001-10-09,302.3707448313523
2001-10-10,314.63685304088403
2001-10-11,326.90296125041573
2001-10-12,339.1690694599475
2001-10-13,351.43517766947923
2001-10-14,363.7012858790109
2001-10-15,375.9673940885427
2001-10-16,388.2335022980744
2001-10-17,372.51531547152535
2001-10-18,356.7971286449763
2001-10-19,341.0789418184272
2001-10-20,325.36075499187814
2001-10-21,309.64256816532907
2001-10-22,293.92438133878
2001-10-23,278.2061945122309
2001-10-24,262.48800768568185
2001-10-25,272.21647782896974
2001-10-26,281.94494797225764
2001-10-27,291.67341811554553
2001-10-28,301.4018882588334
2001-10-29,311.13035840212126
2001-10-30,320.85882854540915
2001-10-31,330.58729868869705
2001-11-01,340.31576883198494
2001-11-02,339.2874561271688
2001-11-03,338.25914342235274
2001-11-04,337.2308307175366
2001-11-05,336.2025180127205
2001-11-06,335.1742053079044
2001-11-07,334.14589260308827
2001-11-08,333.1175798982722
2001-11-09,332.08926719345607
2001-11-10,328.71870799985913
2001-11-11,325.34814880626215
2001-11-12,321.9775896126652
2001-11-13,318.6070304190682
2001-11-14,315.2364712254713
2001-11-15,311.86591203187436
2001-11-16,308.49535283827737
2001-11-17,305.12479364468044
2001-11-18,304.59039902789385
2001-11-19,304.05600441110727
2001-11-20,303.5216097943207
2001-11-21,302.98721517753415
2001-11-22,302.45282056074757
2001-11-23,301.918425943961
2001-11-24,301.3840313271744
2001-11-25,300.8496367103878
2001-11-26,300.59306603969816
2001-11-27,300.3364953690085
2001-11-28,300.07992469831885
2001-11-29,299.8233540276292
2001-11-30,299.56678335693954
2001-12-01,299.3102126862499
2001-12-02,299.05364201556023
2001-12-03,298.7970713448706
2001-12-04,300.0766108031621
2001-12-05,301.35615026145365
2001-12-06,302.63568971974524
2001-12-07,303.9152291780368
2001-12-08,305.1947686363283
2001-12-09,306.4743080946199
2001-12-10,307.75384755291145
2001-12-11,309.033387011203
2001-12-12,301.7706527995445
2001-12-13,294.50791858788597
2001-12-14,287.2451843762275
2001-12-15,279.98245016456895
2001-12-16,272.71971595291046
2001-12-17,265.456981741252
2001-12-18,258.19424752959344
2001-12-19,250.93151331793496
2001-12-20,239.4286379721198
2001-12-21,227.92576262630465
2001-12-22,216.42288728048948
2001-12-23,204.92001193467433
2001-12-24,193.41713658885917
2001-12-25,181.914261243044
2001-12-26,170.41138589722885
2001-12-27,158.90851055141368
2001-12-28,177.23218568802992
2001-12-29,195.55586082464617
2001-12-30,213.8795359612624
2001-12-31,232.20321109787864
2002-01-01,250.5268862344949
2002-01-02,252.001209945771
2002-01-03,253.4755336570471
2002-01-04,254.9498573683232
2002-01-05,256.4241810795993
2002-01-06,257.8985047908754
2002-01-07,259.3728285021515
2002-01-08,260.8471522134276
2002-01-09,262.3214759247037
2002-01-10,264.69724441060185
2002-01-11,267.07301289649996
2002-01-12,269.4487813823981
2002-01-13,271.82454986829623
2002-01-14,274.2003183541944
2002-01-15,276.57608684009256
2002-01-16,278.95185532599066
2002-01-17,281.3276238118888
2002-01-18,280.5417956957922
2002-01-19,279.75596757969555
2002-01-20,278.9701394635989
2002-01-21,278.1843113475022
2002-01-22,277.3984832314056
2002-01-23,276.61265511530894
2002-01-24,275.8268269992123
2002-01-25,275.04099888311566
2002-01-26,277.43218396679356
2002-01-27,279.82336905047146
2002-01-28,282.21455413414935
2002-01-29,284.60573921782725
2002-01-30,286.9969243015051
2002-01-31,289.388109385183
2002-02-01,291.7792944688609
2002-02-02,294.1704795525388
2002-02-03,293.86584981222353
2002-02-04,293.5612200719083
2002-02-05,293.25659033159303
2002-02-06,292.9519605912778
2002-02-07,292.64733085096253
2002-02-08,292.3427011106473
2002-02-09,292.03807137033203
2002-02-10,291.7334416300168
2002-02-11,292.74898636253374
2002-02-12,293.76453109505064
2002-02-13,294.7800758275676
2002-02-14,295.79562056008456
2002-02-15,296.81116529260146
2002-02-16,297.8267100251184
2002-02-17,298.8422547576353
2002-02-18,299.8577994901523
2002-02-19,300.1293534877641
2002-02-20,300.40090748537585
2002-02-21,300.6724614829876
2002-02-22,300.94401548059943
2002-02-23,301.21556947821125
2002-02-24,301.487123475823
2002-02-25,301.7586774734348
2002-02-26,302.0302314710466
2002-02-27,302.47078362667384
2002-02-28,302.9113357823011
2002-03-01,303.35188793792827
2002-03-02,303.7924400935555
2002-03-03,304.23299224918276
2002-03-04,304.67354440480995
2002-03-05,305.1140965604372
2002-03-06,305.55464871606443
2002-03-07,303.828360416876
2002-03-08,302.1020721176876
2002-03-09,300.37578381849914
2002-03-10,298.64949551931073
2002-03-11,296.9232072201223
2002-03-12,295.19691892093385
2002-03-13,293.47063062174544
2002-03-14,291.74434232255703
2002-03-15,289.52765655355074
2002-03-16,287.31097078454445
2002-03-17,285.09428501553816
2002-03-18,282.8775992465319
2002-03-19,280.6609134775255
2002-03-20,278.44422770851924
2002-03-21,276.22754193951295
2002-03-22,274.01085617050666
2002-03-23,274.9039518473586
2002-03-24,275.7970475242105
2002-03-25,276.6901432010624
2002-03-26,277.58323887791437
2002-03-27,278.4763345547663
2002-03-28,279.36943023161825
2002-03-29,280.26252590847014
2002-03-30,281.1556215853221
2002-03-31,280.92813539458
2002-04-01,280.700649203838
2002-04-02,280.4731630130959
2002-04-03,280.24567682235386
2002-04-04,280.01819063161184
2002-04-05,279.7907044408698
2002-04-06,279.56321825012776
2002-04-07,279.3357320593857
2002-04-08,282.20308192192584
2002-04-09,285.070431784466
2002-04-10,287.93778164700615
2002-04-11,290.8051315095463
2002-04-12,293.6724813720865
2002-04-13,296.53983123462666
2002-04-14,299.4071810971668
2002-04-15,302.27453095970696
2002-04-16,305.1830829756729
2002-04-17,308.0916349916389
2002-04-18,311.00018700760484
2002-04-19,313.9087390235708
2002-04-20,316.8172910395367
2002-04-21,319.72584305550265
2002-04-22,322.63439507146865
2002-04-23,325.5429470874346
2002-04-24,328.1728942249411
2002-04-25,330.80284136244757
2002-04-26,333.4327884999541
2002-04-27,336.0627356374606
2002-04-28,338.6926827749671
2002-04-29,341.32262991247364
2002-04-30,343.9525770499801
2002-05-01,346.5825241874866
2002-05-02,337.79732027778005
2002-05-03,329.0121163680734
2002-05-04,320.2269124583668
2002-05-05,311.44170854866024
2002-05-06,302.65650463895366
2002-05-07,293.8713007292471
2002-05-08,285.08609681954044
2002-05-09,276.30089290983386
2002-05-10,271.2234598107034
2002-05-11,266.1460267115729
2002-05-12,261.06859361244244
2002-05-13,255.991160513312
2002-05-14,250.91372741418152
2002-05-15,245.83629431505108
2002-05-16,240.7588612159206
2002-05-17,235.68142811679013
2002-05-18,245.89903359695913
2002-05-19,256.1166390771281
2002-05-20,266.33424455729715
2002-05-21,276.5518500374661
2002-05-22,286.76945551763515
2002-05-23,296.9870609978042
2002-05-24,307.2046664779732
2002-05-25,317.4222719581422
2002-05-26,309.6783927690778
2002-05-27,301.93451358001346
2002-05-28,294.19063439094907
2002-05-29,286.4467552018847
2002-05-30,278.70287601282035
2002-05-31,270.95899682375597
2002-06-01,263.21511763469164
2002-06-02,255.47123844562725
2002-06-03,248.721761169261
2002-06-04,241.97228389289472
2002-06-05,235.2228066165285
2002-06-06,228.47332934016222
2002-06-07,221.72385206379596
2002-06-08,214.97437478742972
2002-06-09,208.22489751106346
2002-06-10,201.4754202346972
2002-06-11,204.6925811031501
2002-06-12,207.909741971603
2002-06-13,211.12690284005592
2002-06-14,214.34406370850883
2002-06-15,217.56122457696176
2002-06-16,220.77838544541467
2002-06-17,223.99554631386758
2002-06-18,227.2127071823205
2002-06-19,226.0312142353834
2002-06-20,224.84972128844632
2002-06-21,223.66822834150923
2002-06-22,222.48673539457212
2002-06-23,221.30524244763504
2002-06-24,220.12374950069795
2002-06-25,218.94225655376087
2002-06-26,217.7607636068238
2002-06-27,214.19113837540655
2002-06-28,210.62151314398932
2002-06-29,207.05188791257208
2002-06-30,203.48226268115485
2002-07-01,199.9126374497376
2002-07-02,196.34301221832035
2002-07-03,192.77338698690312
2002-07-04,189.20376175548589
2002-07-05,189.6563044235458
2002-07-06,190.1088470916057
2002-07-07,190.56138975966562
2002-07-08,191.01393242772554
2002-07-09,191.46647509578543
2002-07-10,191.91901776384535
2002-07-11,192.37156043190524
2002-07-12,192.82410309996516
2002-07-13,193.27664576802508
2002-07-14,193.72918843608497
2002-07-15,194.1817311041449
2002-07-16,194.63427377220478
2002-07-17,195.0868164402647
2002-07-18,195.53935910832462
2002-07-19,195.9919017763845
2002-07-20,196.44444444444443
2002-07-21,201.63888888888889
2002-07-22,206.83333333333331
2002-07-23,212.02777777777777
2002-07-24,217.22222222222223
2002-07-25,222.41666666666669
2002-07-26,227.61111111111114
2002-07-27,232.80555555555557
2002-07-28,238.00000000000003
2002-07-29,233.6347876409018
2002-07-30,229.26957528180358
2002-07-31,224.90436292270536
2002-08-01,220.53915056360714
2002-08-02,216.17393820450891
2002-08-03,211.8087258454107
2002-08-04,207.44351348631247
2002-08-05,203.07830112721425
2002-08-06,199.3114658856719
2002-08-07,195.54463064412954
2002-08-08,191.7777954025872
2002-08-09,188.01096016104486
2002-08-10,184.24412491950253
2002-08-11,180.4772896779602
2002-08-12,176.71045443641782
2002-08-13,172.94361919487548
2002-08-14,178.51542213078193
2002-08-15,184.08722506668835
2002-08-16,189.65902800259477
2002-08-17,195.2308309385012
2002-08-18,200.80263387440766
2002-08-19,206.37443681031408
2002-08-20,211.9462397462205
2002-08-21,217.51804268212695
2002-08-22,229.5300804103607
2002-08-23,241.5421181385945
2002-08-24,253.55415586682827
2002-08-25,265.56619359506203
2002-08-26,277.5782313232958
2002-08-27,289.5902690515296
2002-08-28,301.60230677976335
2002-08-29,313.61434450799715
2002-08-30,296.7148891104621
2002-08-31,279.81543371292696
2002-09-01,262.9159783153919
2002-09-02,246.01652291785683
2002-09-03,229.11706752032174
2002-09-04,212.21761212278665
2002-09-05,195.31815672525158
2002-09-06,178.4187013277165
2002-09-07,186.53932647820767
2002-09-08,194.65995162869885
2002-09-09,202.78057677919003
2002-09-10,210.90120192968118
2002-09-11,219.0218270801724
2002-09-12,227.14245223066354
2002-09-13,235.26307738115472
2002-09-14,243.3837025316459
2002-09-15,253.76725949689154
2002-09-16,264.1508164621372
2002-09-17,274.53437342738283
2002-09-18,284.9179303926285
2002-09-19,295.30148735787407
2002-09-20,305.6850443231197
2002-09-21,316.06860128836536
2002-09-22,326.452158253611
2002-09-23,324.44058666779335
2002-09-24,322.42901508197565
2002-09-25,320.417443496158
2002-09-26,318.40587191034035
2002-09-27,316.3943003245227
2002-09-28,314.38272873870505
2002-09-29,312.37115715288735
2002-09-30,310.3595855670697
2002-10-01,319.4062461537657
2002-10-02,328.4529067404618
2002-10-03,337.4995673271578
2002-10-04,346.54622791385384
2002-10-05,355.59288850054986
2002-10-06,364.6395490872459
2002-10-07,373.68620967394196
2002-10-08,382.732870260638
2002-10-09,376.83258340337136
2002-10-10,370.9322965461047
2002-10-11,365.03200968883806
2002-10-12,359.13172283157144
2002-10-13,353.2314359743048
2002-10-14,347.3311491170382
2002-10-15,341.4308622597715
2002-10-16,335.5305754025049
2002-10-17,336.39678225196997
2002-10-18,337.26298910143504
2002-10-19,338.1291959509001
2002-10-20,338.9954028003652
2002-10-21,339.86160964983026
2002-10-22,340.72781649929533
2002-10-23,341.5940233487604
2002-10-24,342.4602301982255
2002-10-25,337.9770011927252
2002-10-26,333.4937721872249
2002-10-27,329.01054318172464
2002-10-28,324.52731417622437
2002-10-29,320.0440851707241
2002-10-30,315.5608561652238
2002-10-31,311.07762715972353
2002-11-01,306.59439815422326
2002-11-02,312.27871101719126
2002-11-03,317.96302388015926
2002-11-04,323.64733674312725
2002-11-05,329.3316496060952
2002-11-06,335.0159624690632
2002-11-07,340.7002753320312
2002-11-08,346.3845881949992
2002-11-09,352.0689010579672
2002-11-10,353.8178314485871
2002-11-11,355.5667618392071
2002-11-12,357.31569222982705
2002-11-13,359.06462262044704
2002-11-14,360.813553011067
2002-11-15,362.5624834016869
2002-11-16,364.3114137923069
2002-11-17,366.0603441829268
2002-11-18,353.67484477717375
2002-11-19,341.28934537142067
2002-11-20,328.9038459656676
2002-11-21,316.5183465599145
2002-11-22,304.1328471541614
2002-11-23,291.74734774840834
2002-11-24,279.36184834265526
2002-11-25,266.9763489369022
2002-11-26,271.1194978133851
2002-11-27,275.2626466898681
2002-11-28,279.4057955663511
2002-11-29,283.54894444283406
2002-11-30,287.692093319317
2002-12-01,291.8352421958
2002-12-02,295.978391072283
2002-12-03,300.1215399487659
2002-12-04,299.7086573731207
2002-12-05,299.2957747974755
2002-12-06,298.8828922218302
2002-12-07,298.47000964618496
2002-12-08,298.0571270705397
2002-12-09,297.64424449489445
2002-12-10,297.23136191924925
2002-12-11,296.818479343604
2002-12-12,293.09698854775854
2002-12-13,289.37549775191303
2002-12-14,285.6540069560676
2002-12-15,281.9325161602221
2002-12-16,278.21102536437667
2002-12-17,274.4895345685312
2002-12-18,270.7680437726857
2002-12-19,267.04655297684025
2002-12-20,255.48254544071915
2002-12-21,243.91853790459805
2002-12-22,232.35453036847693
2002-12-23,220.79052283235583
2002-12-24,209.22651529623474
2002-12-25,197.6625077601136
2002-12-26,186.09850022399252
2002-12-27,174.53449268787142
2002-12-28,192.5865153859557
2002-12-29,210.63853808404
2002-12-30,228.69056078212427
2002-12-31,246.74258348020857
2003-01-01,264.79460617829284
2003-01-02,267.16972162519704
2003-01-03,269.5448370721013
2003-01-04,271.9199525190055
2003-01-05,274.29506796590977
2003-01-06,276.67018341281397
2003-01-07,279.0452988597182
2003-01-08,281.42041430662243
2003-01-09,283.79552975352664
2003-01-10,284.0096639745025
2003-01-11,284.22379819547825
2003-01-12,284.43793241645403
2003-01-13,284.65206663742987
2003-01-14,284.8662008584057
2003-01-15,285.0803350793815
2003-01-16,285.29446930035726
2003-01-17,285.5086035213331
2003-01-18,285.9880648856022
2003-01-19,286.46752624987136
2003-01-20,286.9469876141405
2003-01-21,287.42644897840967
2003-01-22,287.9059103426788
2003-01-23,288.3853717069479
2003-01-24,288.86483307121705
2003-01-25,289.3442944354862
2003-01-26,288.35252620175754
2003-01-27,287.3607579680289
2003-01-28,286.36898973430027
2003-01-29,285.37722150057164
2003-01-30,284.38545326684294
2003-01-31,283.3936850331143
2003-02-01,282.4019167993857
2003-02-02,281.41014856565704
2003-02-03,285.8786100872705
2003-02-04,290.347071608884
2003-02-05,294.81553313049744
2003-02-06,299.2839946521109
2003-02-07,303.75245617372434
2003-02-08,308.2209176953378
2003-02-09,312.6893792169513
2003-02-10,317.15784073856474
2003-02-11,317.98563249007543
2003-02-12,318.81342424158606
2003-02-13,319.6412159930967
2003-02-14,320.4690077446074
2003-02-15,321.29679949611807
2003-02-16,322.1245912476287
2003-02-17,322.95238299913933
2003-02-18,323.78017475065
2003-02-19,325.3169957798671
2003-02-20,326.8538168090842
2003-02-21,328.3906378383013
2003-02-22,329.92745886751845
2003-02-23,331.46427989673555
2003-02-24,333.00110092595264
2003-02-25,334.53792195516974
2003-02-26,336.07474298438683
2003-02-27,335.28670625997677
2003-02-28,334.4986695355667
2003-03-01,333.7106328111567
2003-03-02,332.92259608674664
2003-03-03,332.1345593623366
2003-03-04,331.34652263792657
2003-03-05,330.5584859135165
2003-03-06,329.77044918910644
2003-03-07,329.650444929666
2003-03-08,329.53044067022546
2003-03-09,329.410436410785
2003-03-10,329.2904321513445
2003-03-11,329.170427891904
2003-03-12,329.05042363246355
2003-03-13,328.930419373023
2003-03-14,328.81041511358256
2003-03-15,324.987151554694
2003-03-16,321.16388799580545
2003-03-17,317.34062443691687
2003-03-18,313.5173608780283
2003-03-19,309.69409731913976
2003-03-20,305.8708337602512
2003-03-21,302.04757020136265
2003-03-22,298.22430664247406
2003-03-23,302.7889752999474
2003-03-24,307.35364395742084
2003-03-25,311.91831261489426
2003-03-26,316.4829812723676
2003-03-27,321.047649929841
2003-03-28,325.6123185873144
2003-03-29,330.1769872447878
2003-03-30,334.7416559022612
2003-03-31,326.79517031268546
2003-04-01,318.8486847231097
2003-04-02,310.90219913353405
2003-04-03,302.9557135439583
2003-04-04,295.0092279543826
2003-04-05,287.0627423648069
2003-04-06,279.1162567752312
2003-04-07,271.16977118565546
2003-04-08,278.2945271503761
2003-04-09,285.41928311509673
2003-04-10,292.54403907981737
2003-04-11,299.668795044538
2003-04-12,306.79355100925864
2003-04-13,313.91830697397927
2003-04-14,321.0430629386999
2003-04-15,328.16781890342054
2003-04-16,327.76034719588563
2003-04-17,327.3528754883508
2003-04-18,326.9454037808159
2003-04-19,326.537932073281
2003-04-20,326.1304603657461
2003-04-21,325.72298865821125
2003-04-22,325.3155169506764
2003-04-23,324.9080452431415
2003-04-24,329.9270278466051
2003-04-25,334.9460104500686
2003-04-26,339.9649930535322
2003-04-27,344.98397565699577
2003-04-28,350.00295826045937
2003-04-29,355.02194086392296
2003-04-30,360.0409234673865
2003-05-01,365.0599060708501
2003-05-02,354.70682039564537
2003-05-03,344.3537347204406
2003-05-04,334.0006490452359
2003-05-05,323.64756337003115
2003-05-06,313.2944776948264
2003-05-07,302.9413920196217
2003-05-08,292.58830634441694
2003-05-09,282.2352206692122
2003-05-10,286.06391828529576
2003-05-11,289.89261590137926
2003-05-12,293.7213135174628
2003-05-13,297.5500111335464
2003-05-14,301.3787087496299
2003-05-15,305.20740636571344
2003-05-16,309.03610398179694
2003-05-17,312.8648015978805
2003-05-18,312.8018856294778
2003-05-19,312.7389696610751
2003-05-20,312.6760536926723
2003-05-21,312.6131377242696
2003-05-22,312.5502217558669
2003-05-23,312.48730578746415
2003-05-24,312.42438981906145
2003-05-25,312.36147385065874
2003-05-26,307.11570596173885
2003-05-27,301.86993807281897
2003-05-28,296.6241701838991
2003-05-29,291.3784022949792
2003-05-30,286.1326344060593
2003-05-31,280.8868665171394
2003-06-01,275.64109862821954
2003-06-02,270.39533073929965
2003-06-03,265.37680847804654
2003-06-04,260.35828621679343
2003-06-05,255.33976395554026
2003-06-06,250.32124169428715
2003-06-07,245.30271943303404
2003-06-08,240.2841971717809
2003-06-09,235.26567491052776
2003-06-10,230.24715264927465
2003-06-11,228.48154069977676
2003-06-12,226.71592875027886
2003-06-13,224.950316800781
2003-06-14,223.1847048512831
2003-06-15,221.4190929017852
2003-06-16,219.65348095228734
2003-06-17,217.88786900278944
2003-06-18,216.12225705329155
2003-06-19,247.6104718396007
2003-06-20,279.09868662590986
2003-06-21,310.58690141221905
2003-06-22,342.0751161985282
2003-06-23,373.5633309848373
2003-06-24,405.0515457711465
2003-06-25,436.5397605574557
2003-06-26,468.0279753437648
2003-06-27,444.5940654228969
2003-06-28,421.16015550202906
2003-06-29,397.72624558116115
2003-06-30,374.29233566029325
2003-07-01,350.8584257394254
2003-07-02,327.4245158185575
2003-07-03,303.99060589768965
2003-07-04,280.55669597682174
2003-07-05,286.2614820937758
2003-07-06,291.9662682107298
2003-07-07,297.67105432768386
2003-07-08,303.3758404446379
2003-07-09,309.0806265615919
2003-07-10,314.7854126785459
2003-07-11,320.49019879549996
2003-07-12,326.194984912454
2003-07-13,314.27394581144785
2003-07-14,302.3529067104417
2003-07-15,290.4318676094355
2003-07-16,278.51082850842937
2003-07-17,266.5897894074232
2003-07-18,254.66875030641708
2003-07-19,242.74771120541092
2003-07-20,230.82667210440476
2003-07-21,227.44261749960998
2003-07-22,224.05856289481517
2003-07-23,220.67450829002038
