Date,ET [kg/m^2/8day]
2001-07-21,61.025034726030036
2001-07-22,61.075483079898135
2001-07-23,61.12593143376623
2001-07-24,61.17637978763433
2001-07-25,61.22682814150244
2001-07-26,61.277276495370536
2001-07-27,61.327724849238635
2001-07-28,61.37817320310673
2001-07-29,62.015962434016785
2001-07-30,62.65375166492684
2001-07-31,63.29154089583689
2001-08-01,63.92933012674695
2001-08-02,64.56711935765699
2001-08-03,65.20490858856705
2001-08-04,65.8426978194771
2001-08-05,66.48048705038715
2001-08-06,66.65925920045672
2001-08-07,66.83803135052628
2001-08-08,67.01680350059586
2001-08-09,67.19557565066542
2001-08-10,67.37434780073498
2001-08-11,67.55311995080456
2001-08-12,67.73189210087412
2001-08-13,67.91066425094368
2001-08-14,68.99981328135428
2001-08-15,70.08896231176487
2001-08-16,71.17811134217547
2001-08-17,72.26726037258607
2001-08-18,73.35640940299665
2001-08-19,74.44555843340724
2001-08-20,75.53470746381784
2001-08-21,76.62385649422843
2001-08-22,79.36641361876528
2001-08-23,82.10897074330211
2001-08-24,84.85152786783895
2001-08-25,87.5940849923758
2001-08-26,90.33664211691264
2001-08-27,93.07919924144949
2001-08-28,95.82175636598632
2001-08-29,98.56431349052316
2001-08-30,97.51834326011961
2001-08-31,96.47237302971607
2001-09-01,95.42640279931251
2001-09-02,94.38043256890896
2001-09-03,93.3344623385054
2001-09-04,92.28849210810185
2001-09-05,91.24252187769831
2001-09-06,90.19655164729475
2001-09-07,90.14498158559107
2001-09-08,90.09341152388737
2001-09-09,90.04184146218368
2001-09-10,89.99027140048
2001-09-11,89.9387013387763
2001-09-12,89.88713127707261
2001-09-13,89.83556121536891
2001-09-14,89.78399115366523
2001-09-15,92.97775892635343
2001-09-16,96.17152669904162
2001-09-17,99.36529447172981
2001-09-18,102.55906224441802
2001-09-19,105.75283001710622
2001-09-20,108.94659778979441
2001-09-21,112.1403655624826
2001-09-22,115.3341333351708
2001-09-23,116.3110600940044
2001-09-24,117.287986852838
2001-09-25,118.2649136116716
2001-09-26,119.2418403705052
2001-09-27,120.2187671293388
2001-09-28,121.1956938881724
2001-09-29,122.172620647006
2001-09-30,123.1495474058396
2001-10-01,126.05986254514502
2001-10-02,128.97017768445045
2001-10-03,131.88049282375587
2001-10-04,134.7908079630613
2001-10-05,137.70112310236672
2001-10-06,140.61143824167215
2001-10-07,143.52175338097757
2001-10-08,146.432068520283
2001-10-09,148.49392294998074
2001-10-10,150.55577737967852
2001-10-11,152.61763180937626
2001-10-12,154.67948623907404
2001-10-13,156.74134066877178
2001-10-14,158.80319509846953
2001-10-15,160.8650495281673
2001-10-16,162.92690395786505
2001-10-17,156.88903005514763
2001-10-18,150.8511561524302
2001-10-19,144.8132822497128
2001-10-20,138.7754083469954
2001-10-21,132.73753444427797
2001-10-22,126.69966054156055
2001-10-23,120.66178663884313
2001-10-24,114.62391273612572
2001-10-25,123.82443651031517
2001-10-26,133.0249602845046
2001-10-27,142.22548405869406
2001-10-28,151.4260078328835
2001-10-29,160.62653160707293
2001-10-30,169.82705538126237
2001-10-31,179.0275791554518
2001-11-01,188.22810292964127
2001-11-02,188.94805693617758
2001-11-03,189.6680109427139
2001-11-04,190.3879649492502
2001-11-05,191.10791895578654
2001-11-06,191.82787296232286
2001-11-07,192.54782696885917
2001-11-08,193.26778097539548
2001-11-09,193.9877349819318
2001-11-10,188.79119090442907
2001-11-11,183.59464682692632
2001-11-12,178.39810274942357
2001-11-13,173.20155867192085
2001-11-14,168.00501459441813
2001-11-15,162.80847051691538
2001-11-16,157.61192643941263
2001-11-17,152.4153823619099
2001-11-18,157.75779070823845
2001-11-19,163.10019905456699
2001-11-20,168.44260740089553
2001-11-21,173.78501574722407
2001-11-22,179.12742409355263
2001-11-23,184.46983243988117
2001-11-24,189.8122407862097
2001-11-25,195.15464913253825
2001-11-26,193.99788865192716
2001-11-27,192.84112817131606
2001-11-28,191.68436769070496
2001-11-29,190.52760721009383
2001-11-30,189.37084672948274
2001-12-01,188.21408624887164
2001-12-02,187.05732576826054
2001-12-03,185.90056528764944
2001-12-04,184.38469293180205
2001-12-05,182.86882057595466
2001-12-06,181.35294822010727
2001-12-07,179.83707586425987
2001-12-08,178.3212035084125
2001-12-09,176.80533115256512
2001-12-10,175.28945879671772
2001-12-11,173.77358644087033
2001-12-12,165.17887054379875
2001-12-13,156.58415464672717
2001-12-14,147.9894387496556
2001-12-15,139.39472285258404
2001-12-16,130.80000695551246
2001-12-17,122.20529105844088
2001-12-18,113.6105751613693
2001-12-19,105.01585926429772
2001-12-20,92.46429777192967
2001-12-21,79.91273627956161
2001-12-22,67.36117478719356
2001-12-23,54.80961329482551
2001-12-24,42.25805180245746
2001-12-25,29.706490310089407
2001-12-26,17.154928817721355
2001-12-27,4.603367325353301
2001-12-28,24.233493651202085
2001-12-29,43.863619977050874
2001-12-30,63.49374630289966
2001-12-31,83.12387262874844
2002-01-01,102.75399895459724
2002-01-02,101.36097809190682
2002-01-03,99.96795722921641
2002-01-04,98.57493636652599
2002-01-05,97.18191550383557
2002-01-06,95.78889464114516
2002-01-07,94.39587377845474
2002-01-08,93.00285291576434
2002-01-09,91.60983205307392
2002-01-10,86.0416587440375
2002-01-11,80.47348543500108
2002-01-12,74.90531212596467
2002-01-13,69.33713881692825
2002-01-14,63.768965507891835
2002-01-15,58.20079219885542
2002-01-16,52.632618889819
2002-01-17,47.06444558078258
2002-01-18,55.585690310755496
2002-01-19,64.10693504072842
2002-01-20,72.62817977070134
2002-01-21,81.14942450067426
2002-01-22,89.67066923064718
2002-01-23,98.19191396062008
2002-01-24,106.71315869059299
2002-01-25,115.23440342056593
2002-01-26,118.99741122961608
2002-01-27,122.76041903866623
2002-01-28,126.52342684771638
2002-01-29,130.28643465676652
2002-01-30,134.04944246581667
2002-01-31,137.81245027486682
2002-02-01,141.57545808391697
2002-02-02,145.33846589296712
2002-02-03,142.89765366271607
2002-02-04,140.456841432465
2002-02-05,138.01602920221399
2002-02-06,135.57521697196293
2002-02-07,133.13440474171188
2002-02-08,130.69359251146082
2002-02-09,128.25278028120977
2002-02-10,125.81196805095873
2002-02-11,127.28840142120345
2002-02-12,128.76483479144818
2002-02-13,130.24126816169291
2002-02-14,131.71770153193762
2002-02-15,133.19413490218236
2002-02-16,134.6705682724271
2002-02-17,136.1470016426718
2002-02-18,137.62343501291653
2002-02-19,133.28949083533618
2002-02-20,128.95554665775586
2002-02-21,124.62160248017551
2002-02-22,120.28765830259516
2002-02-23,115.95371412501483
2002-02-24,111.61976994743449
2002-02-25,107.28582576985414
2002-02-26,102.9518815922738
2002-02-27,104.73778064957295
2002-02-28,106.52367970687212
2002-03-01,108.30957876417128
2002-03-02,110.09547782147042
2002-03-03,111.88137687876957
2002-03-04,113.66727593606873
2002-03-05,115.4531749933679
2002-03-06,117.23907405066704
2002-03-07,115.09722201221109
2002-03-08,112.95536997375515
2002-03-09,110.8135179352992
2002-03-10,108.67166589684325
2002-03-11,106.52981385838731
2002-03-12,104.38796181993136
2002-03-13,102.24610978147543
2002-03-14,100.10425774301947
2002-03-15,109.0103996844341
2002-03-16,117.91654162584874
2002-03-17,126.82268356726335
2002-03-18,135.72882550867797
2002-03-19,144.63496745009263
2002-03-20,153.54110939150723
2002-03-21,162.44725133292187
2002-03-22,171.3533932743365
2002-03-23,173.4009030538527
2002-03-24,175.44841283336888
2002-03-25,177.49592261288504
2002-03-26,179.54343239240123
2002-03-27,181.59094217191742
2002-03-28,183.63845195143358
2002-03-29,185.68596173094977
2002-03-30,187.73347151046596
2002-03-31,185.51866252906058
2002-04-01,183.30385354765522
2002-04-02,181.08904456624987
2002-04-03,178.87423558484448
2002-04-04,176.6594266034391
2002-04-05,174.44461762203375
2002-04-06,172.2298086406284
2002-04-07,170.014999659223
2002-04-08,170.98605996279045
2002-04-09,171.9571202663579
2002-04-10,172.92818056992533
2002-04-11,173.89924087349277
2002-04-12,174.8703011770602
2002-04-13,175.84136148062765
2002-04-14,176.8124217841951
2002-04-15,177.78348208776254
2002-04-16,172.30504383668477
2002-04-17,166.826605585607
2002-04-18,161.34816733452925
2002-04-19,155.8697290834515
2002-04-20,150.39129083237373
2002-04-21,144.91285258129597
2002-04-22,139.4344143302182
2002-04-23,133.95597607914044
2002-04-24,135.15041246440026
2002-04-25,136.34484884966008
2002-04-26,137.5392852349199
2002-04-27,138.73372162017972
2002-04-28,139.9281580054395
2002-04-29,141.12259439069933
2002-04-30,142.31703077595915
2002-05-01,143.51146716121897
2002-05-02,142.73582607809303
2002-05-03,141.96018499496708
2002-05-04,141.18454391184113
2002-05-05,140.4089028287152
2002-05-06,139.63326174558927
2002-05-07,138.85762066246332
2002-05-08,138.08197957933737
2002-05-09,137.30633849621142
2002-05-10,135.13351902076906
2002-05-11,132.9606995453267
2002-05-12,130.78788006988432
2002-05-13,128.61506059444196
2002-05-14,126.4422411189996
2002-05-15,124.26942164355724
2002-05-16,122.09660216811487
2002-05-17,119.9237826926725
2002-05-18,118.93027037556428
2002-05-19,117.93675805845604
2002-05-20,116.94324574134781
2002-05-21,115.94973342423958
2002-05-22,114.95622110713134
2002-05-23,113.96270879002311
2002-05-24,112.96919647291487
2002-05-25,111.97568415580665
2002-05-26,111.28746899868656
2002-05-27,110.59925384156647
2002-05-28,109.91103868444637
2002-05-29,109.22282352732628
2002-05-30,108.5346083702062
2002-05-31,107.8463932130861
2002-06-01,107.158178055966
2002-06-02,106.46996289884592
2002-06-03,103.20735956931978
2002-06-04,99.94475623979365
2002-06-05,96.68215291026752
2002-06-06,93.41954958074137
2002-06-07,90.15694625121523
2002-06-08,86.8943429216891
2002-06-09,83.63173959216297
2002-06-10,80.36913626263683
2002-06-11,78.83569268919909
2002-06-12,77.30224911576136
2002-06-13,75.76880554232362
2002-06-14,74.23536196888588
2002-06-15,72.70191839544815
2002-06-16,71.16847482201041
2002-06-17,69.63503124857267
2002-06-18,68.10158767513494
2002-06-19,68.96969915855595
2002-06-20,69.83781064197697
2002-06-21,70.70592212539798
2002-06-22,71.574033608819
2002-06-23,72.44214509224001
2002-06-24,73.31025657566101
2002-06-25,74.17836805908203
2002-06-26,75.04647954250305
2002-06-27,75.54751244042646
2002-06-28,76.04854533834985
2002-06-29,76.54957823627325
2002-06-30,77.05061113419666
2002-07-01,77.55164403212007
2002-07-02,78.05267693004346
2002-07-03,78.55370982796686
2002-07-04,79.05474272589026
2002-07-05,78.73596263395821
2002-07-06,78.41718254202614
2002-07-07,78.09840245009408
2002-07-08,77.77962235816202
2002-07-09,77.46084226622996
2002-07-10,77.1420621742979
2002-07-11,76.82328208236584
2002-07-12,76.50450199043378
2002-07-13,77.84007304028307
2002-07-14,79.17564409013238
2002-07-15,80.51121513998167
2002-07-16,81.84678618983096
2002-07-17,83.18235723968027
2002-07-18,84.51792828952956
2002-07-19,85.85349933937887
2002-07-20,87.18907038922816
2002-07-21,85.74295139432343
2002-07-22,84.29683239941869
2002-07-23,82.85071340451395
2002-07-24,81.40459440960922
2002-07-25,79.95847541470448
2002-07-26,78.51235641979974
2002-07-27,77.06623742489501
2002-07-28,75.62011842999027
2002-07-29,75.94557331047152
2002-07-30,76.27102819095276
2002-07-31,76.59648307143401
2002-08-01,76.92193795191525
2002-08-02,77.2473928323965
2002-08-03,77.57284771287775
2002-08-04,77.89830259335899
2002-08-05,78.22375747384024
2002-08-06,79.18479828547976
2002-08-07,80.14583909711928
2002-08-08,81.1068799087588
2002-08-09,82.06792072039832
2002-08-10,83.02896153203783
2002-08-11,83.99000234367735
2002-08-12,84.95104315531687
2002-08-13,85.91208396695639
2002-08-14,88.54585503528388
2002-08-15,91.17962610361138
2002-08-16,93.81339717193887
2002-08-17,96.44716824026636
2002-08-18,99.08093930859387
2002-08-19,101.71471037692136
2002-08-20,104.34848144524886
2002-08-21,106.98225251357636
2002-08-22,105.95965590614612
2002-08-23,104.9370592987159
2002-08-24,103.91446269128565
2002-08-25,102.89186608385542
2002-08-26,101.86926947642519
2002-08-27,100.84667286899494
2002-08-28,99.82407626156471
2002-08-29,98.80147965413448
2002-08-30,99.46110821041653
2002-08-31,100.12073676669857
2002-09-01,100.7803653229806
2002-09-02,101.43999387926264
2002-09-03,102.09962243554469
2002-09-04,102.75925099182672
2002-09-05,103.41887954810876
2002-09-06,104.0785081043908
2002-09-07,106.88681965169201
2002-09-08,109.69513119899321
2002-09-09,112.50344274629441
2002-09-10,115.31175429359561
2002-09-11,118.12006584089681
2002-09-12,120.92837738819802
2002-09-13,123.73668893549922
2002-09-14,126.54500048280042
2002-09-15,125.33013263384349
2002-09-16,124.11526478488655
2002-09-17,122.90039693592962
2002-09-18,121.68552908697268
2002-09-19,120.47066123801575
2002-09-20,119.25579338905882
2002-09-21,118.04092554010188
2002-09-22,116.82605769114495
2002-09-23,123.35930417226164
2002-09-24,129.89255065337835
2002-09-25,136.42579713449504
2002-09-26,142.95904361561173
2002-09-27,149.49229009672842
2002-09-28,156.02553657784512
2002-09-29,162.5587830589618
2002-09-30,169.0920295400785
2002-10-01,165.72500618967766
2002-10-02,162.35798283927681
2002-10-03,158.99095948887597
2002-10-04,155.62393613847513
2002-10-05,152.25691278807432
2002-10-06,148.88988943767347
2002-10-07,145.52286608727263
2002-10-08,142.1558427368718
2002-10-09,146.09945013089555
2002-10-10,150.04305752491928
2002-10-11,153.986664918943
2002-10-12,157.93027231296676
2002-10-13,161.87387970699052
2002-10-14,165.81748710101425
2002-10-15,169.76109449503798
2002-10-16,173.70470188906174
2002-10-17,170.87986980016382
2002-10-18,168.05503771126587
2002-10-19,165.23020562236792
2002-10-20,162.40537353347
2002-10-21,159.58054144457208
2002-10-22,156.75570935567413
2002-10-23,153.93087726677618
2002-10-24,151.10604517787826
2002-10-25,159.62633962572406
2002-10-26,168.14663407356986
2002-10-27,176.66692852141566
2002-10-28,185.18722296926146
2002-10-29,193.70751741710725
2002-10-30,202.22781186495305
2002-10-31,210.74810631279885
2002-11-01,219.26840076064465
2002-11-02,217.70362837079503
2002-11-03,216.1388559809454
2002-11-04,214.57408359109579
2002-11-05,213.00931120124616
2002-11-06,211.44453881139654
2002-11-07,209.87976642154692
2002-11-08,208.3149940316973
2002-11-09,206.75022164184767
2002-11-10,202.77615926368773
2002-11-11,198.8020968855278
2002-11-12,194.82803450736785
2002-11-13,190.8539721292079
2002-11-14,186.87990975104796
2002-11-15,182.90584737288802
2002-11-16,178.93178499472808
2002-11-17,174.95772261656813
2002-11-18,183.02641339429627
2002-11-19,191.0951041720244
2002-11-20,199.16379494975254
2002-11-21,207.2324857274807
2002-11-22,215.30117650520884
2002-11-23,223.36986728293698
2002-11-24,231.43855806066512
2002-11-25,239.50724883839325
2002-11-26,238.33953413306156
2002-11-27,237.17181942772984
2002-11-28,236.00410472239815
2002-11-29,234.83639001706644
2002-11-30,233.66867531173475
2002-12-01,232.50096060640305
2002-12-02,231.33324590107134
2002-12-03,230.16553119573965
2002-12-04,231.89645440636974
2002-12-05,233.62737761699987
2002-12-06,235.35830082762996
2002-12-07,237.08922403826006
2002-12-08,238.82014724889018
2002-12-09,240.55107045952028
2002-12-10,242.2819936701504
2002-12-11,244.0129168807805
2002-12-12,244.5283640174351
2002-12-13,245.04381115408972
2002-12-14,245.55925829074437
2002-12-15,246.07470542739898
2002-12-16,246.5901525640536
2002-12-17,247.10559970070824
2002-12-18,247.62104683736285
2002-12-19,248.13649397401747
2002-12-20,234.0950160179184
2002-12-21,220.05353806181935
2002-12-22,206.01206010572028
2002-12-23,191.97058214962124
2002-12-24,177.92910419352216
2002-12-25,163.8876262374231
2002-12-26,149.84614828132402
2002-12-27,135.80467032522498
2002-12-28,160.7966909234516
2002-12-29,185.78871152167818
2002-12-30,210.7807321199048
2002-12-31,235.77275271813141
2003-01-01,260.764773316358
2003-01-02,255.02130494236613
2003-01-03,249.27783656837425
2003-01-04,243.5343681943824
2003-01-05,237.79089982039054
2003-01-06,232.04743144639866
2003-01-07,226.30396307240682
2003-01-08,220.56049469841494
2003-01-09,214.81702632442307
2003-01-10,215.0005613719108
2003-01-11,215.18409641939857
2003-01-12,215.3676314668863
2003-01-13,215.55116651437407
2003-01-14,215.7347015618618
2003-01-15,215.91823660934955
2003-01-16,216.10177165683731
2003-01-17,216.28530670432505
2003-01-18,208.07941218303546
2003-01-19,199.8735176617459
2003-01-20,191.6676231404563
2003-01-21,183.4617286191667
2003-01-22,175.2558340978771
2003-01-23,167.04993957658752
2003-01-24,158.84404505529795
2003-01-25,150.63815053400836
2003-01-26,141.5762061775406
2003-01-27,132.5142618210728
2003-01-28,123.45231746460504
2003-01-29,114.39037310813728
2003-01-30,105.3284287516695
2003-01-31,96.26648439520173
2003-02-01,87.20454003873397
2003-02-02,78.14259568226619
2003-02-03,91.41538725674121
2003-02-04,104.68817883121623
2003-02-05,117.96097040569126
2003-02-06,131.23376198016626
2003-02-07,144.5065535546413
2003-02-08,157.7793451291163
2003-02-09,171.05213670359132
2003-02-10,184.32492827806635
2003-02-11,181.89242652725267
2003-02-12,179.45992477643898
2003-02-13,177.0274230256253
2003-02-14,174.5949212748116
2003-02-15,172.1624195239979
2003-02-16,169.7299177731842
2003-02-17,167.29741602237053
2003-02-18,164.86491427155684
2003-02-19,170.311797188462
2003-02-20,175.75868010536715
2003-02-21,181.20556302227232
2003-02-22,186.65244593917748
2003-02-23,192.09932885608262
2003-02-24,197.5462117729878
2003-02-25,202.99309468989293
2003-02-26,208.4399776067981
2003-02-27,206.7352051079897
2003-02-28,205.03043260918133
2003-03-01,203.32566011037295
2003-03-02,201.62088761156457
2003-03-03,199.9161151127562
2003-03-04,198.2113426139478
2003-03-05,196.50657011513943
2003-03-06,194.80179761633104
2003-03-07,195.93321659769327
2003-03-08,197.0646355790555
2003-03-09,198.19605456041774
2003-03-10,199.32747354177997
2003-03-11,200.4588925231422
2003-03-12,201.59031150450443
2003-03-13,202.72173048586666
2003-03-14,203.8531494672289
2003-03-15,205.14220398924533
2003-03-16,206.43125851126177
2003-03-17,207.72031303327825
2003-03-18,209.0093675552947
2003-03-19,210.29842207731113
2003-03-20,211.5874765993276
2003-03-21,212.87653112134404
2003-03-22,214.1655856433605
2003-03-23,210.0799944674636
2003-03-24,205.99440329156667
2003-03-25,201.90881211566978
2003-03-26,197.82322093977285
2003-03-27,193.73762976387596
2003-03-28,189.65203858797906
2003-03-29,185.56644741208214
2003-03-30,181.48085623618525
2003-03-31,180.30526771672658
2003-04-01,179.1296791972679
2003-04-02,177.95409067780923
2003-04-03,176.77850215835053
2003-04-04,175.60291363889186
2003-04-05,174.4273251194332
2003-04-06,173.25173659997452
2003-04-07,172.07614808051585
2003-04-08,170.90815380320086
2003-04-09,169.74015952588587
2003-04-10,168.5721652485709
2003-04-11,167.40417097125592
2003-04-12,166.23617669394093
2003-04-13,165.06818241662597
2003-04-14,163.90018813931098
2003-04-15,162.732193861996
2003-04-16,160.10549507278273
2003-04-17,157.4787962835695
2003-04-18,154.85209749435626
2003-04-19,152.225398705143
2003-04-20,149.59869991592973
2003-04-21,146.9720011267165
2003-04-22,144.34530233750326
2003-04-23,141.71860354829
2003-04-24,136.4049576719566
2003-04-25,131.0913117956232
2003-04-26,125.77766591928977
2003-04-27,120.46402004295638
2003-04-28,115.15037416662298
2003-04-29,109.83672829028957
2003-04-30,104.52308241395616
2003-05-01,99.20943653762276
2003-05-02,99.9815564535226
2003-05-03,100.75367636942244
2003-05-04,101.52579628532229
2003-05-05,102.29791620122212
2003-05-06,103.07003611712196
2003-05-07,103.84215603302181
2003-05-08,104.61427594892164
2003-05-09,105.38639586482148
2003-05-10,104.96544361330403
2003-05-11,104.54449136178658
2003-05-12,104.12353911026915
2003-05-13,103.7025868587517
2003-05-14,103.28163460723425
2003-05-15,102.86068235571682
2003-05-16,102.43973010419937
2003-05-17,102.01877785268192
2003-05-18,101.08649431714886
2003-05-19,100.15421078161582
2003-05-20,99.22192724608276
2003-05-21,98.28964371054971
2003-05-22,97.35736017501665
2003-05-23,96.42507663948359
2003-05-24,95.49279310395055
2003-05-25,94.56050956841749
2003-05-26,94.43791282073032
2003-05-27,94.31531607304316
2003-05-28,94.192719325356
2003-05-29,94.07012257766883
2003-05-30,93.94752582998166
2003-05-31,93.82492908229449
2003-06-01,93.70233233460733
2003-06-02,93.57973558692017
2003-06-03,95.60689256956542
2003-06-04,97.63404955221066
2003-06-05,99.66120653485589
2003-06-06,101.68836351750114
2003-06-07,103.7155205001464
2003-06-08,105.74267748279163
2003-06-09,107.76983446543687
2003-06-10,109.79699144808212
2003-06-11,109.67079143632054
2003-06-12,109.54459142455894
2003-06-13,109.41839141279735
2003-06-14,109.29219140103577
2003-06-15,109.16599138927418
2003-06-16,109.03979137751259
2003-06-17,108.91359136575099
2003-06-18,108.7873913539894
2003-06-19,108.30287319807613
2003-06-20,107.81835504216286
2003-06-21,107.33383688624959
2003-06-22,106.84931873033631
2003-06-23,106.36480057442304
2003-06-24,105.88028241850976
2003-06-25,105.3957642625965
2003-06-26,104.91124610668322
2003-06-27,101.58974294236651
2003-06-28,98.26823977804982
2003-06-29,94.94673661373312
2003-06-30,91.62523344941641
2003-07-01,88.3037302850997
2003-07-02,84.98222712078301
2003-07-03,81.66072395646631
2003-07-04,78.3392207921496
2003-07-05,76.94173315083734
2003-07-06,75.54424550952506
2003-07-07,74.14675786821277
2003-07-08,72.7492702269005
2003-07-09,71.35178258558824
2003-07-10,69.95429494427596
2003-07-11,68.55680730296368
2003-07-12,67.15931966165141
2003-07-13,68.48321587963127
2003-07-14,69.80711209761114
2003-07-15,71.13100831559099
2003-07-16,72.45490453357085
2003-07-17,73.77880075155072
2003-07-18,75.10269696953057
2003-07-19,76.42659318751043
2003-07-20,77.7504894054903
2003-07-21,77.90403585536714
