Date,Daily Average LST [C]
2002-07-04,15.240190426374893
2002-07-05,14.771262117218157
2002-07-06,14.302333808061423
2002-07-07,13.833405498904687
2002-07-08,13.364477189747952
2002-07-09,12.895548880591216
2002-07-10,12.42662057143448
2002-07-11,11.957692262277746
2002-07-12,11.48876395312101
2002-07-13,11.75889684763299
2002-07-14,12.029029742144969
2002-07-15,12.299162636656948
2002-07-16,12.56929553116893
2002-07-17,12.839428425680909
2002-07-18,13.109561320192888
2002-07-19,13.379694214704868
2002-07-20,13.649827109216847
2002-07-21,13.666756813404373
2002-07-22,13.683686517591898
2002-07-23,13.700616221779423
2002-07-24,13.717545925966949
2002-07-25,13.734475630154472
2002-07-26,13.751405334341998
2002-07-27,13.768335038529523
2002-07-28,13.785264742717048
2002-07-29,14.730709214444754
2002-07-30,15.676153686172459
2002-07-31,16.621598157900166
2002-08-01,17.56704262962787
2002-08-02,18.512487101355575
2002-08-03,19.45793157308328
2002-08-04,20.403376044810987
2002-08-05,21.34882051653869
2002-08-06,20.796614453916014
2002-08-07,20.244408391293334
2002-08-08,19.692202328670653
2002-08-09,19.139996266047977
2002-08-10,18.5877902034253
2002-08-11,18.03558414080262
2002-08-12,17.48337807817994
2002-08-13,16.931172015557262
2002-08-14,16.923154204191757
2002-08-15,16.91513639282625
2002-08-16,16.907118581460743
2002-08-17,16.899100770095238
2002-08-18,16.89108295872973
2002-08-19,16.883065147364224
2002-08-20,16.875047335998715
2002-08-21,16.86702952463321
2002-08-22,16.910612586939976
2002-08-23,16.954195649246742
2002-08-24,16.997778711553508
2002-08-25,17.041361773860274
2002-08-26,17.08494483616704
2002-08-27,17.128527898473806
2002-08-28,17.17211096078057
2002-08-29,17.215694023087337
2002-08-30,17.493798793845464
2002-08-31,17.77190356460359
2002-09-01,18.050008335361714
2002-09-02,18.32811310611984
2002-09-03,18.606217876877967
2002-09-04,18.88432264763609
2002-09-05,19.162427418394216
2002-09-06,19.440532189152343
2002-09-07,20.25144251733617
2002-09-08,21.062352845519996
2002-09-09,21.873263173703823
2002-09-10,22.68417350188765
2002-09-11,23.495083830071476
2002-09-12,24.305994158255302
2002-09-13,25.11690448643913
2002-09-14,25.927814814622955
2002-09-15,25.819697902047153
2002-09-16,25.71158098947135
2002-09-17,25.60346407689555
2002-09-18,25.495347164319746
2002-09-19,25.38723025174394
2002-09-20,25.279113339168138
2002-09-21,25.170996426592335
2002-09-22,25.062879514016533
2002-09-23,24.365076131708527
2002-09-24,23.66727274940052
2002-09-25,22.969469367092515
2002-09-26,22.271665984784505
2002-09-27,21.5738626024765
2002-09-28,20.876059220168493
2002-09-29,20.178255837860487
2002-09-30,19.48045245555248
2002-10-01,20.237641673960194
2002-10-02,20.994830892367908
2002-10-03,21.752020110775618
2002-10-04,22.50920932918333
2002-10-05,23.266398547591045
2002-10-06,24.023587765998755
2002-10-07,24.78077698440647
2002-10-08,25.537966202814182
2002-10-09,25.46208188800215
2002-10-10,25.38619757319012
2002-10-11,25.310313258378088
2002-10-12,25.23442894356606
2002-10-13,25.158544628754026
2002-10-14,25.082660313941993
2002-10-15,25.006775999129964
2002-10-16,24.93089168431793
2002-10-17,24.97647183611007
2002-10-18,25.02205198790221
2002-10-19,25.067632139694346
2002-10-20,25.113212291486484
2002-10-21,25.158792443278625
2002-10-22,25.20437259507076
2002-10-23,25.249952746862903
2002-10-24,25.29553289865504
2002-10-25,25.289355959304565
2002-10-26,25.28317901995409
2002-10-27,25.277002080603616
2002-10-28,25.27082514125314
2002-10-29,25.264648201902663
2002-10-30,25.258471262552188
2002-10-31,25.252294323201713
2002-11-01,25.24611738385124
2002-11-02,25.48399162838626
2002-11-03,25.72186587292128
2002-11-04,25.959740117456302
2002-11-05,26.19761436199132
2002-11-06,26.43548860652634
2002-11-07,26.673362851061363
2002-11-08,26.911237095596384
2002-11-09,27.149111340131405
2002-11-10,27.270458241624482
2002-11-11,27.391805143117555
2002-11-12,27.513152044610628
2002-11-13,27.634498946103704
2002-11-14,27.75584584759678
2002-11-15,27.877192749089854
2002-11-16,27.998539650582927
2002-11-17,28.119886552076004
2002-11-18,28.581885628945678
2002-11-19,29.04388470581535
2002-11-20,29.50588378268502
2002-11-21,29.967882859554695
2002-11-22,30.42988193642437
2002-11-23,30.89188101329404
2002-11-24,31.353880090163713
2002-11-25,31.815879167033387
2002-11-26,32.126707358630185
2002-11-27,32.43753555022698
2002-11-28,32.74836374182378
2002-11-29,33.05919193342058
2002-11-30,33.37002012501737
2002-12-01,33.68084831661417
2002-12-02,33.991676508210965
2002-12-03,34.30250469980776
2002-12-04,33.57036017488972
2002-12-05,32.83821564997169
2002-12-06,32.106071125053646
2002-12-07,31.373926600135608
2002-12-08,30.64178207521757
2002-12-09,29.90963755029953
2002-12-10,29.17749302538149
2002-12-11,28.445348500463453
2002-12-12,28.888288415426715
2002-12-13,29.331228330389976
2002-12-14,29.774168245353234
2002-12-15,30.217108160316496
2002-12-16,30.660048075279757
2002-12-17,31.102987990243015
2002-12-18,31.545927905206277
2002-12-19,31.98886782016954
2002-12-20,31.899020707638268
2002-12-21,31.809173595107
2002-12-22,31.71932648257573
2002-12-23,31.629479370044464
2002-12-24,31.539632257513194
2002-12-25,31.449785144981924
2002-12-26,31.359938032450657
2002-12-27,31.270090919919387
2002-12-28,31.604761724143263
2002-12-29,31.93943252836714
2002-12-30,32.27410333259101
2002-12-31,32.60877413681489
2003-01-01,32.94344494103876
2003-01-02,32.69451735692126
2003-01-03,32.445589772803764
2003-01-04,32.19666218868626
2003-01-05,31.947734604568762
2003-01-06,31.698807020451262
2003-01-07,31.44987943633376
2003-01-08,31.20095185221626
2003-01-09,30.95202426809876
2003-01-10,30.813849070137152
2003-01-11,30.675673872175544
2003-01-12,30.537498674213932
2003-01-13,30.399323476252324
2003-01-14,30.261148278290715
2003-01-15,30.122973080329103
2003-01-16,29.984797882367495
2003-01-17,29.846622684405887
2003-01-18,29.93979003899669
2003-01-19,30.03295739358749
2003-01-20,30.12612474817829
2003-01-21,30.219292102769096
2003-01-22,30.3124594573599
2003-01-23,30.4056268119507
2003-01-24,30.4987941665415
2003-01-25,30.591961521132305
2003-01-26,31.022536425453016
2003-01-27,31.453111329773726
2003-01-28,31.883686234094437
2003-01-29,32.31426113841515
2003-01-30,32.744836042735855
2003-01-31,33.17541094705657
2003-02-01,33.605985851377284
2003-02-02,34.03656075569799
2003-02-03,33.66467948680939
2003-02-04,33.2927982179208
2003-02-05,32.9209169490322
2003-02-06,32.549035680143604
2003-02-07,32.177154411255
2003-02-08,31.805273142366403
2003-02-09,31.433391873477806
2003-02-10,31.06151060458921
2003-02-11,30.915606522636505
2003-02-12,30.769702440683805
2003-02-13,30.6237983587311
2003-02-14,30.4778942767784
2003-02-15,30.331990194825696
2003-02-16,30.186086112872992
2003-02-17,30.040182030920292
2003-02-18,29.894277948967588
2003-02-19,29.92866551221431
2003-02-20,29.963053075461033
2003-02-21,29.997440638707758
2003-02-22,30.03182820195448
2003-02-23,30.0662157652012
2003-02-24,30.100603328447924
2003-02-25,30.13499089169465
2003-02-26,30.16937845494137
2003-02-27,30.27560575732934
2003-02-28,30.381833059717316
2003-03-01,30.488060362105287
2003-03-02,30.594287664493258
2003-03-03,30.700514966881233
2003-03-04,30.806742269269204
2003-03-05,30.91296957165718
2003-03-06,31.01919687404515
2003-03-07,30.69143154655399
2003-03-08,30.363666219062832
2003-03-09,30.03590089157167
2003-03-10,29.708135564080514
2003-03-11,29.380370236589354
2003-03-12,29.052604909098193
2003-03-13,28.724839581607036
2003-03-14,28.397074254115875
2003-03-15,28.270592356176802
2003-03-16,28.14411045823773
2003-03-17,28.017628560298657
2003-03-18,27.89114666235958
2003-03-19,27.76466476442051
2003-03-20,27.638182866481436
2003-03-21,27.511700968542364
2003-03-22,27.38521907060329
2003-03-23,27.229369166670985
2003-03-24,27.07351926273868
2003-03-25,26.917669358806375
2003-03-26,26.76181945487407
2003-03-27,26.605969550941765
2003-03-28,26.45011964700946
2003-03-29,26.294269743077155
2003-03-30,26.13841983914485
2003-03-31,26.130833354911857
2003-04-01,26.12324687067887
2003-04-02,26.115660386445878
2003-04-03,26.108073902212887
2003-04-04,26.1004874179799
2003-04-05,26.092900933746908
2003-04-06,26.08531444951392
2003-04-07,26.07772796528093
2003-04-08,26.0011577362638
2003-04-09,25.924587507246667
2003-04-10,25.848017278229534
2003-04-11,25.771447049212405
2003-04-12,25.694876820195276
2003-04-13,25.618306591178143
2003-04-14,25.54173636216101
2003-04-15,25.46516613314388
2003-04-16,25.081251924610196
2003-04-17,24.69733771607651
2003-04-18,24.313423507542826
2003-04-19,23.92950929900914
2003-04-20,23.545595090475455
2003-04-21,23.16168088194177
2003-04-22,22.777766673408085
2003-04-23,22.3938524648744
2003-04-24,22.300035160518476
2003-04-25,22.206217856162553
2003-04-26,22.112400551806626
2003-04-27,22.018583247450703
2003-04-28,21.92476594309478
2003-04-29,21.830948638738853
2003-04-30,21.73713133438293
2003-05-01,21.643314030027007
2003-05-02,21.556288904828264
