Date,Daily Average LST [C]
2002-07-04,10.382796274645886
2002-07-05,10.8698333322812
2002-07-06,11.356870389916512
2002-07-07,11.843907447551826
2002-07-08,12.33094450518714
2002-07-09,12.817981562822453
2002-07-10,13.305018620457767
2002-07-11,13.792055678093082
2002-07-12,14.279092735728394
2002-07-13,14.360064172146021
2002-07-14,14.441035608563649
2002-07-15,14.522007044981276
2002-07-16,14.602978481398903
2002-07-17,14.68394991781653
2002-07-18,14.764921354234158
2002-07-19,14.845892790651785
2002-07-20,14.926864227069412
2002-07-21,14.63086403316981
2002-07-22,14.33486383927021
2002-07-23,14.038863645370608
2002-07-24,13.742863451471006
2002-07-25,13.446863257571405
2002-07-26,13.150863063671803
2002-07-27,12.854862869772202
2002-07-28,12.5588626758726
2002-07-29,13.041278830530143
2002-07-30,13.523694985187685
2002-07-31,14.006111139845226
2002-08-01,14.488527294502768
2002-08-02,14.97094344916031
2002-08-03,15.453359603817852
2002-08-04,15.935775758475394
2002-08-05,16.418191913132937
2002-08-06,16.319849674911083
2002-08-07,16.22150743668923
2002-08-08,16.123165198467376
2002-08-09,16.024822960245523
2002-08-10,15.92648072202367
2002-08-11,15.828138483801819
2002-08-12,15.729796245579966
2002-08-13,15.631454007358112
2002-08-14,16.368155997453407
2002-08-15,17.1048579875487
2002-08-16,17.841559977643996
2002-08-17,18.57826196773929
2002-08-18,19.314963957834586
2002-08-19,20.05166594792988
2002-08-20,20.788367938025175
2002-08-21,21.52506992812047
2002-08-22,20.52890839733019
2002-08-23,19.53274686653991
2002-08-24,18.53658533574963
2002-08-25,17.54042380495935
2002-08-26,16.54426227416907
2002-08-27,15.548100743378791
2002-08-28,14.551939212588511
2002-08-29,13.555777681798231
2002-08-30,13.790940133443675
2002-08-31,14.026102585089117
2002-09-01,14.26126503673456
2002-09-02,14.496427488380004
2002-09-03,14.731589940025446
2002-09-04,14.966752391670889
2002-09-05,15.201914843316331
2002-09-06,15.437077294961774
2002-09-07,15.64838716594017
2002-09-08,15.859697036918565
2002-09-09,16.071006907896958
2002-09-10,16.282316778875355
2002-09-11,16.493626649853752
2002-09-12,16.704936520832145
2002-09-13,16.91624639181054
2002-09-14,17.127556262788936
2002-09-15,17.509021364276133
2002-09-16,17.890486465763335
2002-09-17,18.271951567250532
2002-09-18,18.653416668737734
2002-09-19,19.03488177022493
2002-09-20,19.41634687171213
2002-09-21,19.79781197319933
2002-09-22,20.179277074686528
2002-09-23,20.47277073902839
2002-09-24,20.766264403370258
2002-09-25,21.05975806771212
2002-09-26,21.353251732053984
2002-09-27,21.64674539639585
2002-09-28,21.940239060737714
2002-09-29,22.23373272507958
2002-09-30,22.527226389421443
2002-10-01,22.691033083342425
2002-10-02,22.85483977726341
2002-10-03,23.018646471184397
2002-10-04,23.18245316510538
2002-10-05,23.34625985902636
2002-10-06,23.510066552947347
2002-10-07,23.673873246868332
2002-10-08,23.837679940789315
2002-10-09,23.36595763799463
2002-10-10,22.894235335199944
2002-10-11,22.42251303240526
2002-10-12,21.950790729610574
2002-10-13,21.479068426815886
2002-10-14,21.0073461240212
2002-10-15,20.535623821226515
2002-10-16,20.06390151843183
2002-10-17,20.285183287424633
2002-10-18,20.50646505641744
2002-10-19,20.727746825410243
2002-10-20,20.949028594403046
2002-10-21,21.170310363395853
2002-10-22,21.391592132388656
2002-10-23,21.612873901381462
2002-10-24,21.834155670374265
2002-10-25,21.846507530851866
2002-10-26,21.858859391329467
2002-10-27,21.871211251807072
2002-10-28,21.883563112284673
2002-10-29,21.895914972762274
2002-10-30,21.90826683323988
2002-10-31,21.92061869371748
2002-11-01,21.93297055419508
2002-11-02,22.152682828652665
2002-11-03,22.37239510311025
2002-11-04,22.592107377567835
2002-11-05,22.81181965202542
2002-11-06,23.031531926483
2002-11-07,23.251244200940587
2002-11-08,23.47095647539817
2002-11-09,23.690668749855757
2002-11-10,23.739214980446732
2002-11-11,23.78776121103771
2002-11-12,23.83630744162869
2002-11-13,23.884853672219666
2002-11-14,23.933399902810642
2002-11-15,23.98194613340162
2002-11-16,24.0304923639926
2002-11-17,24.079038594583576
2002-11-18,24.409334081676
2002-11-19,24.73962956876843
2002-11-20,25.069925055860853
2002-11-21,25.400220542953278
2002-11-22,25.730516030045703
2002-11-23,26.060811517138127
2002-11-24,26.391107004230555
2002-11-25,26.72140249132298
2002-11-26,26.22374878448003
2002-11-27,25.726095077637076
2002-11-28,25.228441370794126
2002-11-29,24.730787663951176
2002-11-30,24.233133957108222
2002-12-01,23.735480250265272
2002-12-02,23.23782654342232
2002-12-03,22.74017283657937
2002-12-04,23.139139719554265
2002-12-05,23.538106602529165
2002-12-06,23.937073485504065
2002-12-07,24.33604036847896
2002-12-08,24.735007251453858
2002-12-09,25.133974134428758
2002-12-10,25.532941017403658
2002-12-11,25.931907900378555
2002-12-12,25.765113755922442
2002-12-13,25.598319611466334
2002-12-14,25.431525467010225
2002-12-15,25.264731322554113
2002-12-16,25.097937178098
2002-12-17,24.93114303364189
2002-12-18,24.764348889185783
2002-12-19,24.59755474472967
2002-12-20,24.878200441145417
2002-12-21,25.158846137561163
2002-12-22,25.43949183397691
2002-12-23,25.720137530392655
2002-12-24,26.0007832268084
2002-12-25,26.281428923224148
2002-12-26,26.562074619639894
2002-12-27,26.84272031605564
2002-12-28,26.862878350296302
2002-12-29,26.883036384536965
2002-12-30,26.90319441877763
2002-12-31,26.923352453018293
2003-01-01,26.943510487258955
2003-01-02,26.929877963947305
2003-01-03,26.916245440635652
2003-01-04,26.902612917324
2003-01-05,26.88898039401235
2003-01-06,26.8753478707007
2003-01-07,26.861715347389048
2003-01-08,26.848082824077395
2003-01-09,26.834450300765745
2003-01-10,26.804943602208088
2003-01-11,26.77543690365043
2003-01-12,26.745930205092773
2003-01-13,26.716423506535115
2003-01-14,26.686916807977454
2003-01-15,26.657410109419796
2003-01-16,26.62790341086214
2003-01-17,26.59839671230448
2003-01-18,26.921446361124573
2003-01-19,27.244496009944662
2003-01-20,27.567545658764754
2003-01-21,27.890595307584846
2003-01-22,28.213644956404934
2003-01-23,28.536694605225026
2003-01-24,28.859744254045115
2003-01-25,29.182793902865207
2003-01-26,29.3569357979327
2003-01-27,29.531077693000192
2003-01-28,29.705219588067685
2003-01-29,29.879361483135177
2003-01-30,30.05350337820267
2003-01-31,30.227645273270163
2003-02-01,30.401787168337655
2003-02-02,30.575929063405148
2003-02-03,29.91894976316876
2003-02-04,29.261970462932375
2003-02-05,28.604991162695985
2003-02-06,27.948011862459598
2003-02-07,27.29103256222321
2003-02-08,26.63405326198682
2003-02-09,25.977073961750435
2003-02-10,25.320094661514048
2003-02-11,25.371091044971855
2003-02-12,25.422087428429666
2003-02-13,25.473083811887477
2003-02-14,25.524080195345284
2003-02-15,25.575076578803092
2003-02-16,25.626072962260903
2003-02-17,25.677069345718714
2003-02-18,25.72806572917652
2003-02-19,26.017703866695143
2003-02-20,26.307342004213762
2003-02-21,26.59698014173238
2003-02-22,26.886618279251003
2003-02-23,27.176256416769625
2003-02-24,27.465894554288244
2003-02-25,27.755532691806863
2003-02-26,28.045170829325485
2003-02-27,27.5113700364272
2003-02-28,26.977569243528908
2003-03-01,26.44376845063062
2003-03-02,25.90996765773233
2003-03-03,25.376166864834044
2003-03-04,24.842366071935757
2003-03-05,24.308565279037467
