Date,Daily Average LST [C]
2016-08-23,-0.4955389966657146
2016-08-24,-0.41282187970243317
2016-08-25,-0.33010476273915174
2016-08-26,-0.24738764577587025
2016-08-27,-0.1646705288125888
2016-08-28,-0.0819534118493074
2016-08-29,0.010002424690901415
2016-08-30,0.10195826123111024
2016-08-31,0.19391409777131904
2016-09-01,0.28586993431152785
2016-09-02,0.37782577085173674
2016-09-03,0.4697816073919455
2016-09-04,0.5617374439321544
2016-09-05,0.6536932804723632
2016-09-06,0.8324912607242594
2016-09-07,1.0112892409761556
2016-09-08,1.1900872212280516
2016-09-09,1.3688852014799477
2016-09-10,1.547683181731844
2016-09-11,1.72648116198374
2016-09-12,1.905279142235636
2016-09-13,2.0840771224875323
2016-09-14,2.259779162861476
2016-09-15,2.435481203235419
2016-09-16,2.6111832436093625
2016-09-17,2.786885283983306
2016-09-18,2.9625873243572496
2016-09-19,3.138289364731193
2016-09-20,3.3139914051051362
2016-09-21,3.48969344547908
2016-09-22,3.6410839193133384
2016-09-23,3.7924743931475975
2016-09-24,3.943864866981856
2016-09-25,4.095255340816115
2016-09-26,4.246645814650374
2016-09-27,4.398036288484633
2016-09-28,4.549426762318891
2016-09-29,4.70081723615315
2016-09-30,4.384611865480785
2016-10-01,4.06840649480842
2016-10-02,3.7522011241360556
2016-10-03,3.4359957534636907
2016-10-04,3.119790382791326
2016-10-05,2.8035850121189605
2016-10-06,2.4873796414465956
2016-10-07,2.1711742707742308
2016-10-08,2.706866213810032
2016-10-09,3.2425581568458335
2016-10-10,3.778250099881635
2016-10-11,4.313942042917436
2016-10-12,4.849633985953238
2016-10-13,5.3853259289890385
2016-10-14,5.921017872024841
2016-10-15,6.456709815060642
2016-10-16,6.6935115002893095
2016-10-17,6.930313185517977
2016-10-18,7.167114870746644
2016-10-19,7.403916555975311
2016-10-20,7.640718241203979
2016-10-21,7.877519926432646
2016-10-22,8.114321611661314
2016-10-23,8.35112329688998
2016-10-24,7.733764555895472
2016-10-25,7.116405814900962
2016-10-26,6.499047073906453
2016-10-27,5.881688332911944
2016-10-28,5.264329591917435
2016-10-29,4.646970850922926
2016-10-30,4.029612109928417
2016-10-31,3.412253368933908
2016-11-01,3.544155239318683
2016-11-02,3.6760571097034584
2016-11-03,3.807958980088234
2016-11-04,3.939860850473009
2016-11-05,4.071762720857784
2016-11-06,4.203664591242559
2016-11-07,4.335566461627335
2016-11-08,4.46746833201211
2016-11-09,5.225710860518307
2016-11-10,5.983953389024504
2016-11-11,6.742195917530701
2016-11-12,7.500438446036897
2016-11-13,8.258680974543095
2016-11-14,9.016923503049291
2016-11-15,9.77516603155549
2016-11-16,10.533408560061686
2016-11-17,10.60865273728447
2016-11-18,10.683896914507251
2016-11-19,10.759141091730035
2016-11-20,10.834385268952818
2016-11-21,10.9096294461756
2016-11-22,10.984873623398384
2016-11-23,11.060117800621166
2016-11-24,11.13536197784395
2016-11-25,10.999610107172803
2016-11-26,10.863858236501656
2016-11-27,10.728106365830511
2016-11-28,10.592354495159364
2016-11-29,10.456602624488218
2016-11-30,10.320850753817073
2016-12-01,10.185098883145926
2016-12-02,10.04934701247478
2016-12-03,9.878546796559313
2016-12-04,9.707746580643848
2016-12-05,9.536946364728381
2016-12-06,9.366146148812916
2016-12-07,9.19534593289745
2016-12-08,9.024545716981983
2016-12-09,8.853745501066518
2016-12-10,8.682945285151051
2016-12-11,8.437418040752766
2016-12-12,8.191890796354478
2016-12-13,7.946363551956193
2016-12-14,7.700836307557907
2016-12-15,7.45530906315962
2016-12-16,7.209781818761334
2016-12-17,6.964254574363048
2016-12-18,6.718727329964762
2016-12-19,7.1863470843271156
2016-12-20,7.65396683868947
2016-12-21,8.121586593051823
2016-12-22,8.589206347414178
2016-12-23,9.056826101776533
2016-12-24,9.524445856138886
2016-12-25,9.99206561050124
2016-12-26,10.459685364863596
2016-12-27,10.008915663752102
2016-12-28,9.558145962640609
2016-12-29,9.107376261529115
2016-12-30,8.656606560417622
2016-12-31,8.205836859306128
2017-01-01,7.755067158194635
2017-01-02,7.855190020068806
2017-01-03,7.955312881942976
2017-01-04,8.055435743817146
2017-01-05,8.155558605691317
2017-01-06,8.255681467565488
2017-01-07,8.355804329439657
2017-01-08,8.455927191313828
